# mesh name: boxMesh_1
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [MeV], total(val^2), entry
8,13,3,0,0,0
8,13,4,0,0,0
8,13,5,0,0,0
8,13,6,0,0,0
8,13,7,0,0,0
8,13,8,0,0,0
8,13,9,0,0,0
8,13,10,0,0,0
8,13,11,0,0,0
8,13,12,0,0,0
8,13,13,0,0,0
8,13,14,0,0,0
8,13,15,0,0,0
8,13,16,0,0,0
8,13,17,0,0,0
8,13,18,0,0,0
8,13,19,0,0,0
8,14,0,0,0,0
8,14,1,0,0,0
8,14,2,0,0,0
8,14,3,0,0,0
8,14,4,0,0,0
8,14,5,0,0,0
8,14,6,0,0,0
8,14,7,0,0,0
8,14,8,0,0,0
8,14,9,0,0,0
8,14,10,0,0,0
8,14,11,0,0,0
8,14,12,0,0,0
8,14,13,0,0,0
8,14,14,0,0,0
8,14,15,0,0,0
8,14,16,0,0,0
8,14,17,0,0,0
8,14,18,0,0,0
8,14,19,0,0,0
8,15,0,0,0,0
8,15,1,0,0,0
8,15,2,0,0,0
8,15,3,0,0,0
8,15,4,0,0,0
8,15,5,0,0,0
8,15,6,0,0,0
8,15,7,0,0,0
8,15,8,0,0,0
8,15,9,0,0,0
8,15,10,0,0,0
8,15,11,0,0,0
8,15,12,0,0,0
8,15,13,0,0,0
8,15,14,0,0,0
8,15,15,0,0,0
8,15,16,0,0,0
8,15,17,0,0,0
8,15,18,0,0,0
8,15,19,0,0,0
8,16,0,0,0,0
8,16,1,0,0,0
8,16,2,0,0,0
8,16,3,0,0,0
8,16,4,0,0,0
8,16,5,0,0,0
8,16,6,0,0,0
8,16,7,0,0,0
8,16,8,0,0,0
8,16,9,0,0,0
8,16,10,0,0,0
8,16,11,0,0,0
8,16,12,0,0,0
8,16,13,0,0,0
8,16,14,0,0,0
8,16,15,0,0,0
8,16,16,0,0,0
8,16,17,0,0,0
8,16,18,0,0,0
8,16,19,0,0,0
8,17,0,0,0,0
8,17,1,0,0,0
8,17,2,0,0,0
8,17,3,0,0,0
8,17,4,0,0,0
8,17,5,0,0,0
8,17,6,0,0,0
8,17,7,0,0,0
8,17,8,0,0,0
8,17,9,0,0,0
8,17,10,0,0,0
8,17,11,0,0,0
8,17,12,0,0,0
8,17,13,0,0,0
8,17,14,0,0,0
8,17,15,0,0,0
8,17,16,0,0,0
8,17,17,0,0,0
8,17,18,0,0,0
8,17,19,0,0,0
8,18,0,0,0,0
8,18,1,0,0,0
8,18,2,0,0,0
8,18,3,0,0,0
8,18,4,0,0,0
8,18,5,0,0,0
8,18,6,0,0,0
8,18,7,0,0,0
8,18,8,0,0,0
8,18,9,0,0,0
8,18,10,0,0,0
8,18,11,0,0,0
8,18,12,0,0,0
8,18,13,0,0,0
8,18,14,0,0,0
8,18,15,0,0,0
8,18,16,0,0,0
8,18,17,0,0,0
8,18,18,0,0,0
8,18,19,0,0,0
8,19,0,0,0,0
8,19,1,0,0,0
8,19,2,0,0,0
8,19,3,0,0,0
8,19,4,0,0,0
8,19,5,0,0,0
8,19,6,0,0,0
8,19,7,0,0,0
8,19,8,0,0,0
8,19,9,0,0,0
8,19,10,0,0,0
8,19,11,0,0,0
8,19,12,0,0,0
8,19,13,0,0,0
8,19,14,0,0,0
8,19,15,0,0,0
8,19,16,0,0,0
8,19,17,0,0,0
8,19,18,0,0,0
8,19,19,0,0,0
9,0,0,0,0,0
9,0,1,0,0,0
9,0,2,0,0,0
9,0,3,0,0,0
9,0,4,0,0,0
9,0,5,0,0,0
9,0,6,0,0,0
9,0,7,0,0,0
9,0,8,0,0,0
9,0,9,0,0,0
9,0,10,0,0,0
9,0,11,0,0,0
9,0,12,0,0,0
9,0,13,0,0,0
9,0,14,0,0,0
9,0,15,0,0,0
9,0,16,0,0,0
9,0,17,0,0,0
9,0,18,0,0,0
9,0,19,0,0,0
9,1,0,0,0,0
9,1,1,0,0,0
9,1,2,0,0,0
9,1,3,0,0,0
9,1,4,0,0,0
9,1,5,0,0,0
9,1,6,0,0,0
9,1,7,0,0,0
9,1,8,0,0,0
9,1,9,0,0,0
9,1,10,0,0,0
9,1,11,0,0,0
9,1,12,0,0,0
9,1,13,0,0,0
9,1,14,0,0,0
9,1,15,0,0,0
9,1,16,0,0,0
9,1,17,0,0,0
9,1,18,0,0,0
9,1,19,0,0,0
9,2,0,0,0,0
9,2,1,0,0,0
9,2,2,0,0,0
9,2,3,0,0,0
9,2,4,0,0,0
9,2,5,0,0,0
9,2,6,0,0,0
9,2,7,0,0,0
9,2,8,0,0,0
9,2,9,0,0,0
9,2,10,0,0,0
9,2,11,0,0,0
9,2,12,0,0,0
9,2,13,0,0,0
9,2,14,0,0,0
9,2,15,0,0,0
9,2,16,0,0,0
9,2,17,0,0,0
9,2,18,0,0,0
9,2,19,0,0,0
9,3,0,0,0,0
9,3,1,0,0,0
9,3,2,0,0,0
9,3,3,0,0,0
9,3,4,0,0,0
9,3,5,0,0,0
9,3,6,0,0,0
9,3,7,0,0,0
9,3,8,0,0,0
9,3,9,0,0,0
9,3,10,0,0,0
9,3,11,0,0,0
9,3,12,0,0,0
9,3,13,0,0,0
9,3,14,0,0,0
9,3,15,0,0,0
9,3,16,0,0,0
9,3,17,0,0,0
9,3,18,0,0,0
9,3,19,0,0,0
9,4,0,0,0,0
9,4,1,0,0,0
9,4,2,0,0,0
9,4,3,0,0,0
9,4,4,0,0,0
9,4,5,0,0,0
9,4,6,0,0,0
9,4,7,0,0,0
9,4,8,0,0,0
9,4,9,0,0,0
9,4,10,0,0,0
9,4,11,0,0,0
9,4,12,0,0,0
9,4,13,0,0,0
9,4,14,0,0,0
9,4,15,0,0,0
9,4,16,0,0,0
9,4,17,0,0,0
9,4,18,0,0,0
9,4,19,0,0,0
9,5,0,0,0,0
9,5,1,0,0,0
9,5,2,0,0,0
9,5,3,0,0,0
9,5,4,0,0,0
9,5,5,0,0,0
9,5,6,0,0,0
9,5,7,0,0,0
9,5,8,0,0,0
9,5,9,0,0,0
9,5,10,0,0,0
9,5,11,0,0,0
9,5,12,0,0,0
9,5,13,0,0,0
9,5,14,0,0,0
9,5,15,0,0,0
9,5,16,0,0,0
9,5,17,0,0,0
9,5,18,0,0,0
9,5,19,0,0,0
9,6,0,0,0,0
9,6,1,0,0,0
9,6,2,0,0,0
9,6,3,0,0,0
9,6,4,0,0,0
9,6,5,0,0,0
9,6,6,0,0,0
9,6,7,0,0,0
9,6,8,0,0,0
9,6,9,0.1793673927649242,0.03217266158728657,1
9,6,10,0.3804979538989078,0.1447786929212554,1
9,6,11,0,0,0
9,6,12,0,0,0
9,6,13,0,0,0
9,6,14,0,0,0
9,6,15,0,0,0
9,6,16,0,0,0
9,6,17,0,0,0
9,6,18,0,0,0
9,6,19,0,0,0
9,7,0,0,0,0
9,7,1,0,0,0
9,7,2,0,0,0
9,7,3,0,0,0
9,7,4,0,0,0
9,7,5,0,0,0
9,7,6,0,0,0
9,7,7,0,0,0
9,7,8,0,0,0
9,7,9,0,0,0
9,7,10,0,0,0
9,7,11,0,0,0
9,7,12,0,0,0
9,7,13,0,0,0
9,7,14,0,0,0
9,7,15,0,0,0
9,7,16,0,0,0
9,7,17,0,0,0
9,7,18,0,0,0
9,7,19,0,0,0
9,8,0,0,0,0
9,8,1,0,0,0
9,8,2,0,0,0
9,8,3,0,0,0
9,8,4,0,0,0
9,8,5,0,0,0
9,8,6,0,0,0
9,8,7,0,0,0
9,8,8,0,0,0
9,8,9,0,0,0
9,8,10,0.1940750861187115,0.03766513905198529,1
9,8,11,0,0,0
9,8,12,0,0,0
9,8,13,0,0,0
9,8,14,0,0,0
9,8,15,0,0,0
9,8,16,0,0,0
9,8,17,0,0,0
9,8,18,0,0,0
9,8,19,0,0,0
9,9,0,0,0,0
9,9,1,0,0,0
9,9,2,0,0,0
9,9,3,0,0,0
9,9,4,0,0,0
9,9,5,0,0,0
9,9,6,0,0,0
9,9,7,0.03964441849368941,0.001571679917702783,1
9,9,8,0.1957585354438911,0.03832140419913718,1
9,9,9,0,0,0
9,9,10,0,0,0
9,9,11,0,0,0
9,9,12,0,0,0
9,9,13,0,0,0
9,9,14,0,0,0
9,9,15,0,0,0
9,9,16,0,0,0
9,9,17,0,0,0
9,9,18,0,0,0
9,9,19,0,0,0
9,10,0,0,0,0
9,10,1,0,0,0
9,10,2,0,0,0
9,10,3,0,0,0
9,10,4,0,0,0
9,10,5,0,0,0
9,10,6,0,0,0
9,10,7,0,0,0
9,10,8,0,0,0
9,10,9,0,0,0
9,10,10,0,0,0
9,10,11,0,0,0
9,10,12,0,0,0
9,10,13,0,0,0
9,10,14,0,0,0
9,10,15,0,0,0
9,10,16,0,0,0
9,10,17,0,0,0
9,10,18,0,0,0
9,10,19,0,0,0
9,11,0,0,0,0
9,11,1,0,0,0
9,11,2,0,0,0
9,11,3,0,0,0
9,11,4,0,0,0
9,11,5,0,0,0
9,11,6,0,0,0
9,11,7,0,0,0
9,11,8,0.2369592471513072,0.0561496848105143,1
9,11,9,0,0,0
9,11,10,0,0,0
9,11,11,0,0,0
9,11,12,0,0,0
9,11,13,0,0,0
9,11,14,0,0,0
9,11,15,0,0,0
9,11,16,0,0,0
9,11,17,0,0,0
9,11,18,0,0,0
9,11,19,0,0,0
9,12,0,0,0,0
9,12,1,0,0,0
9,12,2,0,0,0
9,12,3,0,0,0
9,12,4,0,0,0
9,12,5,0,0,0
9,12,6,0,0,0
9,12,7,0,0,0
9,12,8,0,0,0
9,12,9,0,0,0
9,12,10,0,0,0
9,12,11,0,0,0
9,12,12,0,0,0
9,12,13,0,0,0
9,12,14,0,0,0
9,12,15,0,0,0
9,12,16,0,0,0
9,12,17,0,0,0
9,12,18,0,0,0
9,12,19,0,0,0
9,13,0,0,0,0
9,13,1,0,0,0
9,13,2,0,0,0
9,13,3,0,0,0
9,13,4,0,0,0
9,13,5,0,0,0
9,13,6,0,0,0
9,13,7,0,0,0
9,13,8,0,0,0
9,13,9,0,0,0
9,13,10,0,0,0
9,13,11,0,0,0
9,13,12,0,0,0
9,13,13,0,0,0
9,13,14,0,0,0
9,13,15,0,0,0
9,13,16,0,0,0
9,13,17,0,0,0
9,13,18,0,0,0
9,13,19,0,0,0
9,14,0,0,0,0
9,14,1,0,0,0
9,14,2,0,0,0
9,14,3,0,0,0
9,14,4,0,0,0
9,14,5,0,0,0
9,14,6,0,0,0
9,14,7,0,0,0
9,14,8,0,0,0
9,14,9,0,0,0
9,14,10,0,0,0
9,14,11,0,0,0
9,14,12,0,0,0
9,14,13,0,0,0
9,14,14,0,0,0
9,14,15,0,0,0
9,14,16,0,0,0
9,14,17,0,0,0
9,14,18,0,0,0
9,14,19,0,0,0
9,15,0,0,0,0
9,15,1,0,0,0
9,15,2,0,0,0
9,15,3,0,0,0
9,15,4,0,0,0
9,15,5,0,0,0
9,15,6,0,0,0
9,15,7,0,0,0
9,15,8,0,0,0
9,15,9,0,0,0
9,15,10,0,0,0
9,15,11,0,0,0
9,15,12,0,0,0
9,15,13,0,0,0
9,15,14,0,0,0
9,15,15,0,0,0
9,15,16,0,0,0
9,15,17,0,0,0
9,15,18,0,0,0
9,15,19,0,0,0
9,16,0,0,0,0
9,16,1,0,0,0
9,16,2,0,0,0
9,16,3,0,0,0
9,16,4,0,0,0
9,16,5,0,0,0
9,16,6,0,0,0
9,16,7,0,0,0
9,16,8,0,0,0
9,16,9,0,0,0
9,16,10,0,0,0
9,16,11,0,0,0
9,16,12,0,0,0
9,16,13,0,0,0
9,16,14,0,0,0
9,16,15,0,0,0
9,16,16,0,0,0
9,16,17,0,0,0
9,16,18,0,0,0
9,16,19,0,0,0
9,17,0,0,0,0
9,17,1,0,0,0
9,17,2,0,0,0
9,17,3,0,0,0
9,17,4,0,0,0
9,17,5,0,0,0
9,17,6,0,0,0
9,17,7,0,0,0
9,17,8,0,0,0
9,17,9,0,0,0
9,17,10,0,0,0
9,17,11,0,0,0
9,17,12,0,0,0
9,17,13,0,0,0
9,17,14,0,0,0
9,17,15,0,0,0
9,17,16,0,0,0
9,17,17,0,0,0
9,17,18,0,0,0
9,17,19,0,0,0
9,18,0,0,0,0
9,18,1,0,0,0
9,18,2,0,0,0
9,18,3,0,0,0
9,18,4,0,0,0
9,18,5,0,0,0
9,18,6,0,0,0
9,18,7,0,0,0
9,18,8,0,0,0
9,18,9,0,0,0
9,18,10,0,0,0
9,18,11,0,0,0
9,18,12,0,0,0
9,18,13,0,0,0
9,18,14,0,0,0
9,18,15,0,0,0
9,18,16,0,0,0
9,18,17,0,0,0
9,18,18,0,0,0
9,18,19,0,0,0
9,19,0,0,0,0
9,19,1,0,0,0
9,19,2,0,0,0
9,19,3,0,0,0
9,19,4,0,0,0
9,19,5,0,0,0
9,19,6,0,0,0
9,19,7,0,0,0
9,19,8,0,0,0
9,19,9,0,0,0
9,19,10,0,0,0
9,19,11,0,0,0
9,19,12,0,0,0
9,19,13,0,0,0
9,19,14,0,0,0
9,19,15,0,0,0
9,19,16,0,0,0
9,19,17,0,0,0
9,19,18,0,0,0
9,19,19,0,0,0
10,0,0,0,0,0
10,0,1,0,0,0
10,0,2,0,0,0
10,0,3,0,0,0
10,0,4,0,0,0
10,0,5,0,0,0
10,0,6,0,0,0
10,0,7,0,0,0
10,0,8,0,0,0
10,0,9,0,0,0
10,0,10,0,0,0
10,0,11,0,0,0
10,0,12,0,0,0
10,0,13,0,0,0
10,0,14,0,0,0
10,0,15,0,0,0
10,0,16,0,0,0
10,0,17,0,0,0
10,0,18,0,0,0
10,0,19,0,0,0
10,1,0,0,0,0
10,1,1,0,0,0
10,1,2,0,0,0
10,1,3,0,0,0
10,1,4,0,0,0
10,1,5,0,0,0
10,1,6,0,0,0
10,1,7,0,0,0
10,1,8,0,0,0
10,1,9,0,0,0
10,1,10,0,0,0
10,1,11,0,0,0
10,1,12,0,0,0
10,1,13,0,0,0
10,1,14,0,0,0
10,1,15,0,0,0
10,1,16,0,0,0
10,1,17,0,0,0
10,1,18,0,0,0
10,1,19,0,0,0
10,2,0,0,0,0
10,2,1,0,0,0
10,2,2,0,0,0
10,2,3,0,0,0
10,2,4,0,0,0
10,2,5,0,0,0
10,2,6,0,0,0
10,2,7,0,0,0
10,2,8,0,0,0
10,2,9,0,0,0
10,2,10,0,0,0
10,2,11,0,0,0
10,2,12,0,0,0
10,2,13,0,0,0
10,2,14,0,0,0
10,2,15,0,0,0
10,2,16,0,0,0
10,2,17,0,0,0
10,2,18,0,0,0
10,2,19,0,0,0
10,3,0,0,0,0
10,3,1,0,0,0
10,3,2,0,0,0
10,3,3,0,0,0
10,3,4,0,0,0
10,3,5,0,0,0
10,3,6,0,0,0
10,3,7,0,0,0
10,3,8,0,0,0
10,3,9,0,0,0
10,3,10,0,0,0
10,3,11,0,0,0
10,3,12,0,0,0
10,3,13,0,0,0
10,3,14,0,0,0
10,3,15,0,0,0
10,3,16,0,0,0
10,3,17,0,0,0
10,3,18,0,0,0
10,3,19,0,0,0
10,4,0,0,0,0
10,4,1,0,0,0
10,4,2,0,0,0
10,4,3,0,0,0
10,4,4,0,0,0
10,4,5,0,0,0
10,4,6,0,0,0
10,4,7,0,0,0
10,4,8,0,0,0
10,4,9,0,0,0
10,4,10,0,0,0
10,4,11,0,0,0
10,4,12,0,0,0
10,4,13,0,0,0
10,4,14,0,0,0
10,4,15,0,0,0
10,4,16,0,0,0
10,4,17,0,0,0
10,4,18,0,0,0
10,4,19,0,0,0
10,5,0,0,0,0
10,5,1,0,0,0
10,5,2,0,0,0
10,5,3,0,0,0
10,5,4,0,0,0
10,5,5,0,0,0
10,5,6,0,0,0
10,5,7,0,0,0
10,5,8,0,0,0
10,5,9,0,0,0
10,5,10,0,0,0
10,5,11,0,0,0
10,5,12,0,0,0
10,5,13,0,0,0
10,5,14,0,0,0
10,5,15,0,0,0
10,5,16,0,0,0
10,5,17,0,0,0
10,5,18,0,0,0
10,5,19,0,0,0
10,6,0,0,0,0
10,6,1,0,0,0
10,6,2,0,0,0
10,6,3,0,0,0
10,6,4,0,0,0
10,6,5,0,0,0
10,6,6,0,0,0
10,6,7,0,0,0
10,6,8,0,0,0
10,6,9,0.1163181336220855,0.01352990820932533,1
10,6,10,0,0,0
10,6,11,0,0,0
10,6,12,0,0,0
10,6,13,0,0,0
10,6,14,0,0,0
10,6,15,0,0,0
10,6,16,0,0,0
10,6,17,0,0,0
10,6,18,0,0,0
10,6,19,0,0,0
10,7,0,0,0,0
10,7,1,0,0,0
10,7,2,0,0,0
10,7,3,0,0,0
10,7,4,0,0,0
10,7,5,0,0,0
10,7,6,0,0,0
10,7,7,0.1674152207876797,0.02802785615138755,1
10,7,8,0,0,0
10,7,9,0.3241125528684602,0.1050489469269104,1
10,7,10,0,0,0
10,7,11,0,0,0
10,7,12,0,0,0
10,7,13,0,0,0
10,7,14,0,0,0
10,7,15,0,0,0
10,7,16,0,0,0
10,7,17,0,0,0
10,7,18,0,0,0
10,7,19,0,0,0
10,8,0,0,0,0
10,8,1,0,0,0
10,8,2,0,0,0
10,8,3,0,0,0
10,8,4,0,0,0
10,8,5,0,0,0
10,8,6,0,0,0
10,8,7,0.0510370432003856,0.002604779778638026,1
10,8,8,0.3755008677676507,0.1410009016942587,1
10,8,9,0.04444439742000734,0.001975304462027556,1
10,8,10,0.2097260144515493,0.02791329074209062,2
10,8,11,0,0,0
10,8,12,0,0,0
10,8,13,0,0,0
10,8,14,0,0,0
10,8,15,0,0,0
10,8,16,0,0,0
10,8,17,0,0,0
10,8,18,0,0,0
10,8,19,0,0,0
10,9,0,0,0,0
10,9,1,0,0,0
10,9,2,0,0,0
10,9,3,0,0,0
10,9,4,0,0,0
10,9,5,0,0,0
10,9,6,0,0,0
10,9,7,0,0,0
10,9,8,0.6025519233211359,0.1190209588347198,4
10,9,9,3.972739657539287,0.7915714413807982,37
10,9,10,3.121366095708602,0.7204729285330487,69
10,9,11,0.3158415163618045,0.09975586345772403,1
10,9,12,0,0,0
10,9,13,0,0,0
10,9,14,0,0,0
10,9,15,0,0,0
10,9,16,0,0,0
10,9,17,0,0,0
10,9,18,0,0,0
10,9,19,0,0,0
10,10,0,0,0,0
10,10,1,0,0,0
10,10,2,0,0,0
10,10,3,0,0,0
10,10,4,0,0,0
10,10,5,0,0,0
10,10,6,0,0,0
10,10,7,0,0,0
10,10,8,0.2305711267803792,0.04373728364020821,2
10,10,9,4.219651314040485,1.105935247320498,30
10,10,10,191.1582858325913,41.7230466252389,1000
10,10,11,0.1075301421069719,0.01156273146154556,1
10,10,12,0,0,0
10,10,13,0,0,0
10,10,14,0,0,0
10,10,15,0,0,0
10,10,16,0,0,0
10,10,17,0,0,0
10,10,18,0,0,0
10,10,19,0,0,0
10,11,0,0,0,0
10,11,1,0,0,0
10,11,2,0,0,0
10,11,3,0,0,0
10,11,4,0,0,0
10,11,5,0,0,0
10,11,6,0,0,0
10,11,7,0,0,0
10,11,8,0.1403726127265761,0.01970447040368531,1
10,11,9,0.1537998815768651,0.02365440357305773,1
10,11,10,0,0,0
10,11,11,0,0,0
10,11,12,0,0,0
10,11,13,0,0,0
10,11,14,0,0,0
10,11,15,0,0,0
10,11,16,0,0,0
10,11,17,0,0,0
10,11,18,0,0,0
10,11,19,0,0,0
10,12,0,0,0,0
10,12,1,0,0,0
10,12,2,0,0,0
10,12,3,0,0,0
10,12,4,0,0,0
10,12,5,0,0,0
10,12,6,0,0,0
10,12,7,0,0,0
10,12,8,0,0,0
10,12,9,0,0,0
10,12,10,0,0,0
10,12,11,0,0,0
10,12,12,0,0,0
10,12,13,0,0,0
10,12,14,0,0,0
10,12,15,0,0,0
10,12,16,0,0,0
10,12,17,0,0,0
10,12,18,0,0,0
10,12,19,0,0,0
10,13,0,0,0,0
10,13,1,0,0,0
10,13,2,0,0,0
10,13,3,0,0,0
10,13,4,0,0,0
10,13,5,0,0,0
10,13,6,0,0,0
10,13,7,0,0,0
10,13,8,0,0,0
10,13,9,0,0,0
10,13,10,0,0,0
10,13,11,0,0,0
10,13,12,0,0,0
10,13,13,0,0,0
10,13,14,0,0,0
10,13,15,0,0,0
10,13,16,0,0,0
10,13,17,0,0,0
10,13,18,0,0,0
10,13,19,0,0,0
10,14,0,0,0,0
10,14,1,0,0,0
10,14,2,0,0,0
10,14,3,0,0,0
10,14,4,0,0,0
10,14,5,0,0,0
10,14,6,0,0,0
10,14,7,0,0,0
10,14,8,0,0,0
10,14,9,0,0,0
10,14,10,0,0,0
10,14,11,0,0,0
10,14,12,0,0,0
10,14,13,0,0,0
10,14,14,0,0,0
10,14,15,0,0,0
10,14,16,0,0,0
10,14,17,0,0,0
10,14,18,0,0,0
10,14,19,0,0,0
10,15,0,0,0,0
10,15,1,0,0,0
10,15,2,0,0,0
10,15,3,0,0,0
10,15,4,0,0,0
10,15,5,0,0,0
10,15,6,0,0,0
10,15,7,0,0,0
10,15,8,0,0,0
10,15,9,0,0,0
10,15,10,0,0,0
10,15,11,0,0,0
10,15,12,0,0,0
10,15,13,0,0,0
10,15,14,0,0,0
10,15,15,0,0,0
10,15,16,0,0,0
10,15,17,0,0,0
10,15,18,0,0,0
10,15,19,0,0,0
10,16,0,0,0,0
10,16,1,0,0,0
10,16,2,0,0,0
10,16,3,0,0,0
10,16,4,0,0,0
10,16,5,0,0,0
10,16,6,0,0,0
10,16,7,0,0,0
10,16,8,0,0,0
10,16,9,0,0,0
10,16,10,0,0,0
10,16,11,0,0,0
10,16,12,0,0,0
10,16,13,0,0,0
10,16,14,0,0,0
10,16,15,0,0,0
10,16,16,0,0,0
10,16,17,0,0,0
10,16,18,0,0,0
10,16,19,0,0,0
10,17,0,0,0,0
10,17,1,0,0,0
10,17,2,0,0,0
10,17,3,0,0,0
10,17,4,0,0,0
10,17,5,0,0,0
10,17,6,0,0,0
10,17,7,0,0,0
10,17,8,0,0,0
10,17,9,0,0,0
10,17,10,0,0,0
10,17,11,0,0,0
10,17,12,0,0,0
10,17,13,0,0,0
10,17,14,0,0,0
10,17,15,0,0,0
10,17,16,0,0,0
10,17,17,0,0,0
10,17,18,0,0,0
10,17,19,0,0,0
10,18,0,0,0,0
10,18,1,0,0,0
10,18,2,0,0,0
10,18,3,0,0,0
10,18,4,0,0,0
10,18,5,0,0,0
10,18,6,0,0,0
10,18,7,0,0,0
10,18,8,0,0,0
10,18,9,0,0,0
10,18,10,0,0,0
10,18,11,0,0,0
10,18,12,0,0,0
10,18,13,0,0,0
10,18,14,0,0,0
10,18,15,0,0,0
10,18,16,0,0,0
10,18,17,0,0,0
10,18,18,0,0,0
10,18,19,0,0,0
10,19,0,0,0,0
10,19,1,0,0,0
10,19,2,0,0,0
10,19,3,0,0,0
10,19,4,0,0,0
10,19,5,0,0,0
10,19,6,0,0,0
10,19,7,0,0,0
10,19,8,0,0,0
10,19,9,0,0,0
10,19,10,0,0,0
10,19,11,0,0,0
10,19,12,0,0,0
10,19,13,0,0,0
10,19,14,0,0,0
10,19,15,0,0,0
10,19,16,0,0,0
10,19,17,0,0,0
10,19,18,0,0,0
10,19,19,0,0,0
11,0,0,0,0,0
11,0,1,0,0,0
11,0,2,0,0,0
11,0,3,0,0,0
11,0,4,0,0,0
11,0,5,0,0,0
11,0,6,0,0,0
11,0,7,0,0,0
11,0,8,0,0,0
11,0,9,0,0,0
11,0,10,0,0,0
11,0,11,0,0,0
11,0,12,0,0,0
11,0,13,0,0,0
11,0,14,0,0,0
11,0,15,0,0,0
11,0,16,0,0,0
11,0,17,0,0,0
11,0,18,0,0,0
11,0,19,0,0,0
11,1,0,0,0,0
11,1,1,0,0,0
11,1,2,0,0,0
11,1,3,0,0,0
11,1,4,0,0,0
11,1,5,0,0,0
11,1,6,0,0,0
11,1,7,0,0,0
11,1,8,0,0,0
11,1,9,0,0,0
11,1,10,0,0,0
11,1,11,0,0,0
11,1,12,0,0,0
11,1,13,0,0,0
11,1,14,0,0,0
11,1,15,0,0,0
11,1,16,0,0,0
11,1,17,0,0,0
11,1,18,0,0,0
11,1,19,0,0,0
11,2,0,0,0,0
11,2,1,0,0,0
11,2,2,0,0,0
11,2,3,0,0,0
11,2,4,0,0,0
11,2,5,0,0,0
11,2,6,0,0,0
11,2,7,0,0,0
11,2,8,0,0,0
11,2,9,0,0,0
11,2,10,0,0,0
11,2,11,0,0,0
11,2,12,0,0,0
11,2,13,0,0,0
11,2,14,0,0,0
11,2,15,0,0,0
11,2,16,0,0,0
11,2,17,0,0,0
11,2,18,0,0,0
11,2,19,0,0,0
11,3,0,0,0,0
11,3,1,0,0,0
11,3,2,0,0,0
11,3,3,0,0,0
11,3,4,0,0,0
11,3,5,0,0,0
11,3,6,0,0,0
11,3,7,0,0,0
11,3,8,0,0,0
11,3,9,0,0,0
11,3,10,0,0,0
11,3,11,0,0,0
11,3,12,0,0,0
11,3,13,0,0,0
11,3,14,0,0,0
11,3,15,0,0,0
11,3,16,0,0,0
11,3,17,0,0,0
11,3,18,0,0,0
11,3,19,0,0,0
11,4,0,0,0,0
11,4,1,0,0,0
11,4,2,0,0,0
11,4,3,0,0,0
11,4,4,0,0,0
11,4,5,0,0,0
11,4,6,0,0,0
11,4,7,0,0,0
11,4,8,0,0,0
11,4,9,0,0,0
11,4,10,0,0,0
11,4,11,0,0,0
11,4,12,0,0,0
11,4,13,0,0,0
11,4,14,0,0,0
11,4,15,0,0,0
11,4,16,0,0,0
11,4,17,0,0,0
11,4,18,0,0,0
11,4,19,0,0,0
11,5,0,0,0,0
11,5,1,0,0,0
11,5,2,0,0,0
11,5,3,0,0,0
11,5,4,0,0,0
11,5,5,0,0,0
11,5,6,0,0,0
11,5,7,0,0,0
11,5,8,0,0,0
11,5,9,0,0,0
11,5,10,0,0,0
11,5,11,0,0,0
11,5,12,0,0,0
11,5,13,0,0,0
11,5,14,0,0,0
11,5,15,0,0,0
11,5,16,0,0,0
11,5,17,0,0,0
11,5,18,0,0,0
11,5,19,0,0,0
11,6,0,0,0,0
11,6,1,0,0,0
11,6,2,0,0,0
11,6,3,0,0,0
11,6,4,0,0,0
11,6,5,0,0,0
11,6,6,0,0,0
11,6,7,0,0,0
11,6,8,0,0,0
11,6,9,0,0,0
11,6,10,0,0,0
11,6,11,0,0,0
11,6,12,0,0,0
11,6,13,0,0,0
11,6,14,0,0,0
11,6,15,0,0,0
11,6,16,0,0,0
11,6,17,0,0,0
11,6,18,0,0,0
11,6,19,0,0,0
11,7,0,0,0,0
11,7,1,0,0,0
11,7,2,0,0,0
11,7,3,0,0,0
11,7,4,0,0,0
11,7,5,0,0,0
11,7,6,0,0,0
11,7,7,0.4242283371457899,0.179969682037482,1
11,7,8,0,0,0
11,7,9,0,0,0
11,7,10,0,0,0
11,7,11,0,0,0
11,7,12,0,0,0
11,7,13,0,0,0
11,7,14,0,0,0
11,7,15,0,0,0
11,7,16,0,0,0
11,7,17,0,0,0
11,7,18,0,0,0
11,7,19,0,0,0
11,8,0,0,0,0
11,8,1,0,0,0
11,8,2,0,0,0
11,8,3,0,0,0
11,8,4,0,0,0
11,8,5,0,0,0
11,8,6,0,0,0
11,8,7,0.5154989468144182,0.2510053322647644,3
11,8,8,0.2575950120881013,0.06635519025266906,1
11,8,9,0.04473830845820739,0.002001516243701711,1
11,8,10,0.3997674067342378,0.08469348682073442,3
11,8,11,0.2748291007545729,0.04035861917429907,3
11,8,12,0,0,0
11,8,13,0,0,0
11,8,14,0,0,0
11,8,15,0,0,0
11,8,16,0,0,0
11,8,17,0,0,0
11,8,18,0,0,0
11,8,19,0,0,0
11,9,0,0,0,0
11,9,1,0,0,0
11,9,2,0,0,0
11,9,3,0,0,0
11,9,4,0,0,0
11,9,5,0,0,0
11,9,6,0,0,0
11,9,7,0.2489719818963503,0.06094756870729261,2
11,9,8,0.9238467102691804,0.2916495634323935,3
